 
",Pennsylvania,42,2019,2019,Unknown or Not Stated,5,None checked,1,4023"
",Pennsylvania,42,2019,2019,Unknown or Not Stated,5,Unknown or Not Stated,9,21"
",Rhode Island,44,2019,2019,1st to 3rd month,1,At least one checked,0,142"
",Rhode Island,44,2019,2019,1st to 3rd month,1,None checked,1,8347"
",Rhode Island,44,2019,2019,4th to 6th month,2,At least one checked,0,22"
",Rhode Island,44,2019,2019,4th to 6th month,2,None checked,1,1258"
",Rhode Island,44,2019,2019,7th to final month,3,None checked,1,101"
",Rhode Island,44,2019,2019,No prenatal care,4,None checked,1,28"
",Rhode Island,44,2019,2019,Unknown or Not Stated,5,None checked,1,261"
",South Carolina,45,2019,2019,1st to 3rd month,1,At least one checked,0,563"
",South Carolina,45,2019,2019,1st to 3rd month,1,None checked,1,42550"
",South Carolina,45,2019,2019,4th to 6th month,2,At least one checked,0,99"
",South Carolina,45,2019,2019,4th to 6th month,2,None checked,1,9955"
",South Carolina,45,2019,2019,7th to final month,3,At least one checked,0,20"
",South Carolina,45,2019,2019,7th to final month,3,None checked,1,2645"
",South Carolina,45,2019,2019,No prenatal care,4,At least one checked,0,18"
",South Carolina,45,2019,2019,No prenatal care,4,None checked,1,1014"
",South Carolina,45,2019,2019,Unknown or Not Stated,5,None checked,1,167"
",South Dakota,46,2019,2019,1st to 3rd month,1,At least one checked,0,124"
",South Dakota,46,2019,2019,1st to 3rd month,1,None checked,1,8687"
",South Dakota,46,2019,2019,4th to 6th month,2,At least one checked,0,30"
",South Dakota,46,2019,2019,4th to 6th month,2,None checked,1,1869"
",South Dakota,46,2019,2019,7th to final month,3,At least one checked,0,10"
",South Dakota,46,2019,2019,7th to final month,3,None checked,1,510"
",South Dakota,46,2019,2019,No prenatal care,4,None checked,1,103"
",South Dakota,46,2019,2019,Unknown or Not Stated,5,None checked,1,108"
",Tennessee,47,2019,2019,1st to 3rd month,1,At least one checked,0,1268"
",Tennessee,47,2019,2019,1st to 3rd month,1,None checked,1,56970"
",Tennessee,47,2019,2019,4th to 6th month,2,At least one checked,0,227"
",Tennessee,47,2019,2019,4th to 6th month,2,None checked,1,14338"
",Tennessee,47,2019,2019,7th to final month,3,At least one checked,0,66"
",Tennessee,47,2019,2019,7th to final month,3,None checked,1,3760"
",Tennessee,47,2019,2019,No prenatal care,4,At least one checked,0,30"
",Tennessee,47,2019,2019,No prenatal care,4,None checked,1,1436"
",Tennessee,47,2019,2019,Unknown or Not Stated,5,At least one checked,0,21"
",Tennessee,47,2019,2019,Unknown or Not Stated,5,None checked,1,2328"
",Texas,48,2019,2019,1st to 3rd month,1,At least one checked,0,2163"
",Texas,48,2019,2019,1st to 3rd month,1,None checked,1,253945"
",Texas,48,2019,2019,4th to 6th month,2,At least one checked,0,717"
",Texas,48,2019,2019,4th to 6th month,2,None checked,1,77562"
",Texas,48,2019,2019,7th to final month,3,At least one checked,0,231"
",Texas,48,2019,2019,7th to final month,3,None checked,1,22871"
",Texas,48,2019,2019,No prenatal care,4,At least one checked,0,113"
",Texas,48,2019,2019,No prenatal care,4,None checked,1,12969"
",Texas,48,2019,2019,Unknown or Not Stated,5,At least one checked,0,63"
",Texas,48,2019,2019,Unknown or Not Stated,5,None checked,1,6953"
",Texas,48,2019,2019,Unknown or Not Stated,5,Unknown or Not Stated,9,10"
",Utah,49,2019,2019,1st to 3rd month,1,At least one checked,0,586"
",Utah,49,2019,2019,1st to 3rd month,1,None checked,1,37422"
",Utah,49,2019,2019,4th to 6th month,2,At least one checked,0,83"
",Utah,49,2019,2019,4th to 6th month,2,None checked,1,6239"
",Utah,49,2019,2019,7th to final month,3,At least one checked,0,28"
",Utah,49,2019,2019,7th to final month,3,None checked,1,1584"
",Utah,49,2019,2019,No prenatal care,4,At least one checked,0,10"
",Utah,49,2019,2019,No prenatal care,4,None checked,1,351"
",Utah,49,2019,2019,Unknown or Not Stated,5,None checked,1,516"
",Vermont,50,2019,2019,1st to 3rd month,1,At least one checked,0,145"
",Vermont,50,2019,2019,1st to 3rd month,1,None checked,1,4614"
",Vermont,50,2019,2019,4th to 6th month,2,At least one checked,0,13"
",Vermont,50,2019,2019,4th to 6th month,2,None checked,1,479"
",Vermont,50,2019,2019,7th to final month,3,None checked,1,69"
",Vermont,50,2019,2019,No prenatal care,4,None checked,1,21"
",Vermont,50,2019,2019,Unknown or Not Stated,5,None checked,1,15"
",Virginia,51,2019,2019,1st to 3rd month,1,At least one checked,0,763"
",Virginia,51,2019,2019,1st to 3rd month,1,None checked,1,73986"
",Virginia,51,2019,2019,4th to 6th month,2,At least one checked,0,117"
",Virginia,51,2019,2019,4th to 6th month,2,None checked,1,14485"
",Virginia,51,2019,2019,7th to final month,3,At least one checked,0,25"
",Virginia,51,2019,2019,7th to final month,3,None checked,1,3530"
",Virginia,51,2019,2019,No prenatal care,4,At least one checked,0,19"
",Virginia,51,2019,2019,No prenatal care,4,None checked,1,1446"
",Virginia,51,2019,2019,Unknown or Not Stated,5,At least one checked,0,17"
",Virginia,51,2019,2019,Unknown or Not Stated,5,None checked,1,3034"
",Washington,53,2019,2019,1st to 3rd month,1,At least one checked,0,1049"
",Washington,53,2019,2019,1st to 3rd month,1,None checked,1,59705"
",Washington,53,2019,2019,1st to 3rd month,1,Unknown or Not Stated,9,275"
",Washington,53,2019,2019,4th to 6th month,2,At least one checked,0,194"
",Washington,53,2019,2019,4th to 6th month,2,None checked,1,11836"
",Washington,53,2019,2019,4th to 6th month,2,Unknown or Not Stated,9,40"
",Washington,53,2019,2019,7th to final month,3,At least one checked,0,56"
",Washington,53,2019,2019,7th to final month,3,None checked,1,3880"
",Washington,53,2019,2019,No prenatal care,4,At least one checked,0,20"
",Washington,53,2019,2019,No prenatal care,4,None checked,1,666"
",Washington,53,2019,2019,No prenatal care,4,Unknown or Not Stated,9,11"
",Washington,53,2019,2019,Unknown or Not Stated,5,At least one checked,0,69"
",Washington,53,2019,2019,Unknown or Not Stated,5,None checked,1,6944"
",Washington,53,2019,2019,Unknown or Not Stated,5,Unknown or Not Stated,9,144"
",West Virginia,54,2019,2019,1st to 3rd month,1,At least one checked,0,189"
",West Virginia,54,2019,2019,1st to 3rd month,1,None checked,1,14026"
",West Virginia,54,2019,2019,1st to 3rd month,1,Unknown or Not Stated,9,114"
",West Virginia,54,2019,2019,4th to 6th month,2,At least one checked,0,31"
",West Virginia,54,2019,2019,4th to 6th month,2,None checked,1,2524"
",West Virginia,54,2019,2019,4th to 6th month,2,Unknown or Not Stated,9,18"
",West Virginia,54,2019,2019,7th to final month,3,At least one checked,0,13"
",West Virginia,54,2019,2019,7th to final month,3,None checked,1,734"
",West Virginia,54,2019,2019,No prenatal care,4,At least one checked,0,11"
",West Virginia,54,2019,2019,No prenatal care,4,None checked,1,339"
",West Virginia,54,2019,2019,Unknown or Not Stated,5,None checked,1,124"
",Wisconsin,55,2019,2019,1st to 3rd month,1,At least one checked,0,1016"
",Wisconsin,55,2019,2019,1st to 3rd month,1,None checked,1,49391"
",Wisconsin,55,2019,2019,1st to 3rd month,1,Unknown or Not Stated,9,195"
",Wisconsin,55,2019,2019,4th to 6th month,2,At least one checked,0,174"
",Wisconsin,55,2019,2019,4th to 6th month,2,None checked,1,8056"
",Wisconsin,55,2019,2019,4th to 6th month,2,Unknown or Not Stated,9,22"
",Wisconsin,55,2019,2019,7th to final month,3,At least one checked,0,42"
",Wisconsin,55,2019,2019,7th to final month,3,None checked,1,1938"
",Wisconsin,55,2019,2019,No prenatal care,4,None checked,1,437"
",Wisconsin,55,2019,2019,Unknown or Not Stated,5,At least one checked,0,22"
",Wisconsin,55,2019,2019,Unknown or Not Stated,5,None checked,1,1953"
",Wyoming,56,2019,2019,1st to 3rd month,1,At least one checked,0,85"
",Wyoming,56,2019,2019,1st to 3rd month,1,None checked,1,5004"
",Wyoming,56,2019,2019,4th to 6th month,2,At least one checked,0,11"
",Wyoming,56,2019,2019,4th to 6th month,2,None checked,1,903"
",Wyoming,56,2019,2019,7th to final month,3,None checked,1,305"
",Wyoming,56,2019,2019,No prenatal care,4,None checked,1,110"
",Wyoming,56,2019,2019,Unknown or Not Stated,5,None checked,1,136"
"---,,,,,,,,,"
"Dataset: Natality, 2016-2019 expanded,,,,,,,,,"
"Query Parameters:,,,,,,,,,"
"Induction of Labor: Yes; No; Unknown or Not Stated,,,,,,,,,"
"Year: 2019,,,,,,,,,"
"Group By: State of Residence; Year; Trimester Prenatal Care Began; Maternal Morbidity Checked,,,,,,,,,"
"Show Totals: Disabled,,,,,,,,,"
"Show Zero Values: False,,,,,,,,,"
"Show Suppressed: False,,,,,,,,,"
"Calculate Rates Per: 1,000,,,,,,,,,"
"---,,,,,,,,,"
"Help: See http://wonder.cdc.gov/wonder/help/Natality-expanded.html for more information.,,,,,,,,,"
"---,,,,,,,,,"
"Query Date: Feb 7, 2021 9:56:07 PM,,,,,,,,,"
"---,,,,,,,,,"
"Suggested Citation: United States Department of Health and Human Services (US DHHS), Centers for Disease Control and Prevention,,,,,,,,,"
"(CDC), National Center for Health Statistics (NCHS), Division of Vital Statistics, Natality public-use data 2016-2019, on CDC,,,,,,,,,"
"WONDER Online Database, October 2020. Accessed at http://wonder.cdc.gov/natality-expanded-current.html on Feb 7, 2021 9:56:07 PM,,,,,,,,,"
"---,,,,,,,,,"
"Messages:,,,,,,,,,"
"1. Totals are not available for these results due to suppression constraints. More Information:,,,,,,,,,"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy.,,,,,,,,,"
"2. Rows with suppressed Births are hidden. Use Quick Options above to show suppressed rows.,,,,,,,,,"
"---,,,,,,,,,"
"Caveats:,,,,,,,,,"
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:,,,,,,,,,"
"http://wonder.cdc.gov/wonder/help/Natality-expanded.html#Assurance of Confidentiality.,,,,,,,,,"
"2. Each birth record represents one living baby.,,,,,,,,,"
